"","Taxagroup","Family","Subfamily","Taxon","gra","min","xyl","shr","gat","aff","pff","pre","par","oth"
"2118","Plecoptera","PERLODIDAE","[Fam:PERLODIDAE]","Isoperla orobica",1,0,0,1,1,0,0,7,0,0
"2119","Plecoptera","PERLODIDAE","[Fam:PERLODIDAE]","Isoperla oxylepis balcanica",1,0,0,1,1,0,0,7,0,0
"2120","Plecoptera","PERLODIDAE","[Fam:PERLODIDAE]","Isoperla oxylepis oxylepis",1,0,0,1,1,0,0,7,0,0
"2121","Plecoptera","PERLODIDAE","[Fam:PERLODIDAE]","Isoperla pallida",1,0,0,1,1,0,0,7,0,0
"2122","Plecoptera","PERLODIDAE","[Fam:PERLODIDAE]","Isoperla pawlowskii",1,0,0,1,1,0,0,7,0,0
"2123","Plecoptera","PERLODIDAE","[Fam:PERLODIDAE]","Isoperla pusilla",1,0,0,1,1,0,0,7,0,0
"2124","Plecoptera","PERLODIDAE","[Fam:PERLODIDAE]","Isoperla rhododendri",1,0,0,1,1,0,0,7,0,0
"2125","Plecoptera","PERLODIDAE","[Fam:PERLODIDAE]","Isoperla rivulorum",1,0,0,1,1,0,0,7,0,0
"2126","Plecoptera","PERLODIDAE","[Fam:PERLODIDAE]","Isoperla russevi",1,0,0,1,1,0,0,7,0,0
"2127","Plecoptera","PERLODIDAE","[Fam:PERLODIDAE]","Isoperla saccai",1,0,0,1,1,0,0,7,0,0
"2128","Plecoptera","PERLODIDAE","[Fam:PERLODIDAE]","Isoperla silesica",1,0,0,1,1,0,0,7,0,0
"2129","Plecoptera","PERLODIDAE","[Fam:PERLODIDAE]","Isoperla submontana",1,0,0,1,1,0,0,7,0,0
"2130","Plecoptera","PERLODIDAE","[Fam:PERLODIDAE]","Isoperla sudetica",1,0,0,1,1,0,0,7,0,0
"2131","Plecoptera","PERLODIDAE","[Fam:PERLODIDAE]","Isoperla tripartita graeca",1,0,0,1,1,0,0,7,0,0
"2132","Plecoptera","PERLODIDAE","[Fam:PERLODIDAE]","Isoperla tripartita obliqua",1,0,0,1,1,0,0,7,0,0
"2133","Plecoptera","PERLODIDAE","[Fam:PERLODIDAE]","Isoperla tripartita recta",1,0,0,1,1,0,0,7,0,0
"2134","Plecoptera","PERLODIDAE","[Fam:PERLODIDAE]","Isoperla tripartita tripartita",1,0,0,1,1,0,0,7,0,0
"2135","Plecoptera","PERLODIDAE","[Fam:PERLODIDAE]","Isoperla vevcianensis",1,0,0,1,1,0,0,7,0,0
"2136","Plecoptera","PERLODIDAE","[Fam:PERLODIDAE]","Isoperla viridinervis",0,0,0,0,0,0,0,10,0,0
"2137","Plecoptera","PERLODIDAE","[Fam:PERLODIDAE]","Isoperla zwicki",1,0,0,1,1,0,0,7,0,0
"2138","Plecoptera","PERLODIDAE","[Fam:PERLODIDAE]","Perlodes dispar",2,0,0,0,0,0,0,8,0,0
"2139","Plecoptera","PERLODIDAE","[Fam:PERLODIDAE]","Perlodes intricatus",1,0,0,1,1,0,0,7,0,0
"2140","Plecoptera","PERLODIDAE","[Fam:PERLODIDAE]","Perlodes jurassicus",2,0,0,0,0,0,0,8,0,0
"2141","Plecoptera","PERLODIDAE","[Fam:PERLODIDAE]","Perlodes microcephalus",2,0,0,0,0,0,0,8,0,0
"2142","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera algirica algirica",3,0,0,2,5,0,0,0,0,0
"2143","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera algirica mussardi",7,0,0,0,3,0,0,0,0,0
"2144","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera ankara",7,0,0,0,3,0,0,0,0,0
"2145","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera arcuata",7,0,0,0,3,0,0,0,0,0
"2146","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera auberti",5,0,0,2,3,0,0,0,0,0
"2147","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera beali beali",7,0,0,0,3,0,0,0,0,0
"2148","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera beali cretica",7,0,0,0,3,0,0,0,0,0
"2149","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera berkii",7,0,0,0,3,0,0,0,0,0
"2150","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera braueri",7,0,0,0,3,0,0,0,0,0
"2151","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera brevipennis",7,0,0,0,3,0,0,0,0,0
"2152","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera bulgarica",7,0,0,0,3,0,0,0,0,0
"2153","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera calabrica",7,0,0,0,3,0,0,0,0,0
"2154","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera demirsoyi",7,0,0,0,3,0,0,0,0,0
"2155","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera dinarica",7,0,0,0,3,0,0,0,0,0
"2156","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera graeca",7,0,0,0,3,0,0,0,0,0
"2157","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera helenica",7,0,0,0,3,0,0,0,0,0
"2158","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera macedonica",7,0,0,0,3,0,0,0,0,0
"2159","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera monilicornis",7,0,0,0,3,0,0,0,0,0
"2160","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera phthiotica",7,0,0,0,3,0,0,0,0,0
"2161","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera putata",7,0,0,0,3,0,0,0,0,0
"2162","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera risi",7,0,0,0,3,0,0,0,0,0
"2163","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera seticornis",7,0,0,0,3,0,0,0,0,0
"2164","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera sislii",7,0,0,0,3,0,0,0,0,0
"2165","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera starmachi",7,0,0,0,3,0,0,0,0,0
"2166","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera thracica",7,0,0,0,3,0,0,0,0,0
"2167","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera transcaucasica kykladica",7,0,0,0,3,0,0,0,0,0
"2168","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera transcaucasica transcaucasica",7,0,0,0,3,0,0,0,0,0
"2169","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera transcaucasica turcica",7,0,0,0,3,0,0,0,0,0
"2170","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera trifasciata",7,0,0,0,3,0,0,0,0,0
"2171","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera tristis",7,0,0,0,3,0,0,0,0,0
"2172","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera vera",6,0,0,1,3,0,0,0,0,0
"2173","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Brachyptera zwicki",7,0,0,0,3,0,0,0,0,0
"2174","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Rhabdiopteryx acuminata",2,0,0,6,2,0,0,0,0,0
"2175","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Rhabdiopteryx alpina",2,0,0,6,2,0,0,0,0,0
"2176","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Rhabdiopteryx antoninoi",2,0,0,6,2,0,0,0,0,0
"2177","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Rhabdiopteryx christinae",2,0,0,0,8,0,0,0,0,0
"2178","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Rhabdiopteryx doiranensis",2,0,0,6,2,0,0,0,0,0
"2179","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Rhabdiopteryx hamulata",2,0,0,6,2,0,0,0,0,0
"2180","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Rhabdiopteryx navicula",2,0,0,6,2,0,0,0,0,0
"2181","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Rhabdiopteryx neglecta italica",2,0,0,6,2,0,0,0,0,0
"2182","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Rhabdiopteryx neglecta neglecta",2,0,0,6,2,0,0,0,0,0
"2183","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Rhabdiopteryx thienemanni",2,0,0,6,2,0,0,0,0,0
"2184","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Rhabdiopteryx triangularis",2,0,0,6,2,0,0,0,0,0
"2185","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Taeniopteryx araneoides",3,0,0,2,5,0,0,0,0,0
"2186","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Taeniopteryx auberti",3,0,0,2,5,0,0,0,0,0
"2187","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Taeniopteryx caucasica",3,0,0,2,5,0,0,0,0,0
"2188","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Taeniopteryx fusca",3,0,0,2,5,0,0,0,0,0
"2189","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Taeniopteryx hubaulti",3,0,0,2,5,0,0,0,0,0
"2190","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Taeniopteryx kuehtreiberi",3,0,0,2,5,0,0,0,0,0
"2191","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Taeniopteryx mercuryi",3,0,0,2,5,0,0,0,0,0
"2192","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Taeniopteryx nebulosa",3,0,0,2,5,0,0,0,0,0
"2193","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Taeniopteryx schoenemundi",3,0,0,2,5,0,0,0,0,0
"2194","Plecoptera","TAENIOPTERYGIDAE","[Fam:TAENIOPTERYGIDAE]","Taeniopteryx stankovitchi",3,0,0,2,5,0,0,0,0,0
"2195","Trichoptera","APATANIIDAE","APATANIINAE","Apatania auricula",8,0,0,0,2,0,0,0,0,0
"2196","Trichoptera","APATANIIDAE","APATANIINAE","Apatania eatoniana",8,0,0,0,2,0,0,0,0,0
"2197","Trichoptera","APATANIIDAE","APATANIINAE","Apatania fimbriata",8,0,0,0,2,0,0,0,0,0
"2198","Trichoptera","APATANIIDAE","APATANIINAE","Apatania helvetica",8,0,0,0,2,0,0,0,0,0
"2199","Trichoptera","APATANIIDAE","APATANIINAE","Apatania muliebris",8,0,0,0,2,0,0,0,0,0
"2200","Trichoptera","APATANIIDAE","APATANIINAE","Apatania theischingerorum",7,0,0,3,0,0,0,0,0,0
"2201","Trichoptera","BERAEIDAE","[Fam:BERAEIDAE]","Beraea alva",0,0,0,0,10,0,0,0,0,0
"2202","Trichoptera","BERAEIDAE","[Fam:BERAEIDAE]","Beraea malatebrera",0,0,0,0,10,0,0,0,0,0
"2203","Trichoptera","BERAEIDAE","[Fam:BERAEIDAE]","Beraea maurus",3,0,0,7,0,0,0,0,0,0
"2204","Trichoptera","BERAEIDAE","[Fam:BERAEIDAE]","Beraea pullata",2,0,0,2,6,0,0,0,0,0
"2205","Trichoptera","BERAEIDAE","[Fam:BERAEIDAE]","Beraeodes minutus",10,0,0,0,0,0,0,0,0,0
"2206","Trichoptera","BERAEIDAE","[Fam:BERAEIDAE]","Ernodes articularis",0,0,0,5,5,0,0,0,0,0
"2207","Trichoptera","BERAEIDAE","[Fam:BERAEIDAE]","Ernodes vicinus",0,0,0,5,5,0,0,0,0,0
"2208","Trichoptera","BRACHYCENTRIDAE","[Fam:BRACHYCENTRIDAE]","Brachycentrus maculatus",2,0,0,0,1,0,4,3,0,0
"2209","Trichoptera","BRACHYCENTRIDAE","[Fam:BRACHYCENTRIDAE]","Brachycentrus montanus",2,0,0,0,0,0,5,3,0,0
"2210","Trichoptera","BRACHYCENTRIDAE","[Fam:BRACHYCENTRIDAE]","Brachycentrus subnubilus",2,0,0,0,0,0,5,3,0,0
"2211","Trichoptera","BRACHYCENTRIDAE","[Fam:BRACHYCENTRIDAE]","Micrasema gelidum",5,0,0,0,5,0,0,0,0,0
"2212","Trichoptera","BRACHYCENTRIDAE","[Fam:BRACHYCENTRIDAE]","Micrasema longulum",5,0,0,5,0,0,0,0,0,0
"2213","Trichoptera","BRACHYCENTRIDAE","[Fam:BRACHYCENTRIDAE]","Micrasema minimum",5,0,0,5,0,0,0,0,0,0
"2214","Trichoptera","BRACHYCENTRIDAE","[Fam:BRACHYCENTRIDAE]","Micrasema morosum",5,0,0,5,0,0,0,0,0,0
"2215","Trichoptera","BRACHYCENTRIDAE","[Fam:BRACHYCENTRIDAE]","Micrasema servatum",4,0,0,2,4,0,0,0,0,0
"2216","Trichoptera","BRACHYCENTRIDAE","[Fam:BRACHYCENTRIDAE]","Micrasema setiferum dolcinii",5,0,0,5,0,0,0,0,0,0
"2217","Trichoptera","BRACHYCENTRIDAE","[Fam:BRACHYCENTRIDAE]","Micrasema setiferum setiferum",5,0,0,5,0,0,0,0,0,0
"2218","Trichoptera","CALAMOCERATIDAE","CALAMOCERATINAE","Calamoceras marsupus",2,0,0,6,0,0,0,2,0,0
"2219","Trichoptera","ECNOMIDAE","[Fam:ECNOMIDAE]","Ecnomus deceptor",0,0,0,0,0,0,1,9,0,0
"2220","Trichoptera","ECNOMIDAE","[Fam:ECNOMIDAE]","Ecnomus tenellus",0,0,0,0,0,0,1,9,0,0
"2221","Trichoptera","GLOSSOSOMATIDAE","AGAPETINAE","Agapetus delicatulus",8,0,0,0,2,0,0,0,0,0
"2222","Trichoptera","GLOSSOSOMATIDAE","AGAPETINAE","Agapetus fuscipes",8,0,0,0,2,0,0,0,0,0
"2223","Trichoptera","GLOSSOSOMATIDAE","AGAPETINAE","Agapetus laniger",8,0,0,0,2,0,0,0,0,0
"2224","Trichoptera","GLOSSOSOMATIDAE","AGAPETINAE","Agapetus nimbulus",8,0,0,0,2,0,0,0,0,0
"2225","Trichoptera","GLOSSOSOMATIDAE","AGAPETINAE","Agapetus ochripes",8,0,0,0,2,0,0,0,0,0
"2226","Trichoptera","GLOSSOSOMATIDAE","AGAPETINAE","Synagapetus dubitans",8,0,0,0,2,0,0,0,0,0
"2227","Trichoptera","GLOSSOSOMATIDAE","AGAPETINAE","Synagapetus iridipennis",8,0,0,0,2,0,0,0,0,0
"2228","Trichoptera","GLOSSOSOMATIDAE","AGAPETINAE","Synagapetus krawanyi",8,0,0,0,2,0,0,0,0,0
"2229","Trichoptera","GLOSSOSOMATIDAE","AGAPETINAE","Synagapetus moselyi",8,0,0,0,2,0,0,0,0,0
"2230","Trichoptera","GLOSSOSOMATIDAE","GLOSSOSOMATINAE","Glossosoma bifidum",8,0,0,0,2,0,0,0,0,0
"2231","Trichoptera","GLOSSOSOMATIDAE","GLOSSOSOMATINAE","Glossosoma boltoni",8,0,0,0,2,0,0,0,0,0
"2232","Trichoptera","GLOSSOSOMATIDAE","GLOSSOSOMATINAE","Glossosoma conformis",8,0,0,0,2,0,0,0,0,0
"2233","Trichoptera","GLOSSOSOMATIDAE","GLOSSOSOMATINAE","Glossosoma intermedium",8,0,0,0,2,0,0,0,0,0
"2234","Trichoptera","GOERIDAE","GOERINAE","Goera pilosa",9,0,0,0,1,0,0,0,0,0
"2235","Trichoptera","GOERIDAE","GOERINAE","Lithax niger",9,0,0,0,1,0,0,0,0,0
"2236","Trichoptera","GOERIDAE","GOERINAE","Lithax obscurus",9,0,0,0,1,0,0,0,0,0
"2237","Trichoptera","GOERIDAE","GOERINAE","Silo graellsi",10,0,0,0,0,0,0,0,0,0
"2238","Trichoptera","GOERIDAE","GOERINAE","Silo nigricornis",9,0,0,0,1,0,0,0,0,0
"2239","Trichoptera","GOERIDAE","GOERINAE","Silo pallipes",9,0,0,0,1,0,0,0,0,0
"2240","Trichoptera","GOERIDAE","GOERINAE","Silo piceus",9,0,0,0,1,0,0,0,0,0
"2241","Trichoptera","HYDROPSYCHIDAE","DIPLECTRONINAE","Diplectrona magna",2,0,0,0,0,0,5,3,0,0
"2242","Trichoptera","HYDROPSYCHIDAE","HYDROPSYCHINAE","Cheumatopsyche lepida",2,0,0,0,0,0,5,3,0,0
"2243","Trichoptera","HYDROPSYCHIDAE","HYDROPSYCHINAE","Hydropsyche angustipennis angustipennis",2,0,0,0,0,0,5,3,0,0
"2244","Trichoptera","HYDROPSYCHIDAE","HYDROPSYCHINAE","Hydropsyche botosaneanui",2,0,0,0,0,0,5,3,0,0
"2245","Trichoptera","HYDROPSYCHIDAE","HYDROPSYCHINAE","Hydropsyche bulbifera",2,0,0,0,0,0,5,3,0,0
"2246","Trichoptera","HYDROPSYCHIDAE","HYDROPSYCHINAE","Hydropsyche bulgaromanorum",2,0,0,0,0,0,5,3,0,0
"2247","Trichoptera","HYDROPSYCHIDAE","HYDROPSYCHINAE","Hydropsyche contubernalis contubernalis",0,0,0,0,1,0,8,1,0,0
"2248","Trichoptera","HYDROPSYCHIDAE","HYDROPSYCHINAE","Hydropsyche dinarica",2,0,0,0,0,0,5,3,0,0
"2249","Trichoptera","HYDROPSYCHIDAE","HYDROPSYCHINAE","Hydropsyche exocellata",2,0,0,0,0,0,5,3,0,0
"2250","Trichoptera","HYDROPSYCHIDAE","HYDROPSYCHINAE","Hydropsyche fulvipes",2,0,0,0,0,0,5,3,0,0
"2251","Trichoptera","HYDROPSYCHIDAE","HYDROPSYCHINAE","Hydropsyche guttata",2,0,0,0,0,0,5,3,0,0
"2252","Trichoptera","HYDROPSYCHIDAE","HYDROPSYCHINAE","Hydropsyche incognita",2,0,0,0,0,0,5,3,0,0
"2253","Trichoptera","HYDROPSYCHIDAE","HYDROPSYCHINAE","Hydropsyche instabilis",2,0,0,0,0,0,5,3,0,0
"2254","Trichoptera","HYDROPSYCHIDAE","HYDROPSYCHINAE","Hydropsyche modesta",2,0,0,0,0,0,5,3,0,0
"2255","Trichoptera","HYDROPSYCHIDAE","HYDROPSYCHINAE","Hydropsyche ornatula",2,0,0,0,0,0,5,3,0,0
"2256","Trichoptera","HYDROPSYCHIDAE","HYDROPSYCHINAE","Hydropsyche pellucidula",2,0,0,0,0,0,5,3,0,0
"2257","Trichoptera","HYDROPSYCHIDAE","HYDROPSYCHINAE","Hydropsyche saxonica",2,0,0,0,0,0,5,3,0,0
"2258","Trichoptera","HYDROPSYCHIDAE","HYDROPSYCHINAE","Hydropsyche silfvenii",2,0,0,0,0,0,5,3,0,0
"2259","Trichoptera","HYDROPSYCHIDAE","HYDROPSYCHINAE","Hydropsyche siltalai",2,0,0,0,0,0,5,3,0,0
"2260","Trichoptera","HYDROPSYCHIDAE","HYDROPSYCHINAE","Hydropsyche tenuis",2,0,0,0,0,0,5,3,0,0
"2261","Trichoptera","HYDROPSYCHIDAE","HYDROPSYCHINAE","Hydropsyche tobiasi",2,0,0,0,0,0,5,3,0,0
"2262","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Agraylea multipunctata",0,0,0,0,0,0,0,0,0,10
"2263","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Agraylea sexmaculata",0,0,0,0,0,0,0,0,0,10
"2264","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Allotrichia pallicornis",10,0,0,0,0,0,0,0,0,0
"2265","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Hydroptila angulata",0,0,0,0,0,0,0,0,0,10
"2266","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Hydroptila cornuta",0,0,0,0,0,0,0,0,0,10
"2267","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Hydroptila dampfi",0,0,0,0,0,0,0,0,0,10
"2268","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Hydroptila forcipata",0,0,0,0,0,0,0,0,0,10
"2269","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Hydroptila insubrica",0,0,0,0,0,0,0,0,0,10
"2270","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Hydroptila ivisa",0,0,0,0,0,0,0,0,0,10
"2271","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Hydroptila lotensis",0,0,0,0,0,0,0,0,0,10
"2272","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Hydroptila martini",0,0,0,0,0,0,0,0,0,10
"2273","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Hydroptila occulta",0,0,0,0,0,0,0,0,0,10
"2274","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Hydroptila pulchricornis",0,0,0,0,0,0,0,0,0,10
"2275","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Hydroptila simulans",0,0,0,0,0,0,0,0,0,10
"2276","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Hydroptila sparsa",0,0,0,0,0,0,0,0,0,10
"2277","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Hydroptila tineoides",0,0,0,0,0,0,0,0,0,10
"2278","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Hydroptila valesiaca",0,0,0,0,0,0,0,0,0,10
"2279","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Hydroptila vectis",0,0,0,0,0,0,0,0,0,10
"2280","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Ithytrichia lamellaris",10,0,0,0,0,0,0,0,0,0
"2281","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Orthotrichia costalis",0,0,0,0,0,0,0,0,0,10
"2282","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Oxyethira distinctella",0,0,0,0,0,0,0,0,0,10
"2283","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Oxyethira falcata",0,0,0,0,0,0,0,0,0,10
"2284","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Oxyethira flavicornis",0,0,0,0,0,0,0,0,0,10
"2285","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Oxyethira frici",0,0,0,0,0,0,0,0,0,10
"2286","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Oxyethira sagittifera",0,0,0,0,0,0,0,0,0,10
"2287","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Oxyethira simplex",0,0,0,0,0,0,0,0,0,10
"2288","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Oxyethira tristella",0,0,0,0,0,0,0,0,0,10
"2289","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Stactobia eatoniella",10,0,0,0,0,0,0,0,0,0
"2290","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Stactobia maclachlani",10,0,0,0,0,0,0,0,0,0
"2291","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Stactobia moselyi",10,0,0,0,0,0,0,0,0,0
"2292","Trichoptera","HYDROPTILIDAE","HYDROPTILINAE","Tricholeiochiton fagesi",0,0,0,0,0,0,0,0,0,10
"2293","Trichoptera","LEPIDOSTOMATIDAE","LEPIDOSTOMATINAE","Crunoecia irrorata irrorata",0,0,5,3,0,0,0,2,0,0
"2294","Trichoptera","LEPIDOSTOMATIDAE","LEPIDOSTOMATINAE","Crunoecia irrorata sarda",0,0,5,3,0,0,0,2,0,0
"2295","Trichoptera","LEPIDOSTOMATIDAE","LEPIDOSTOMATINAE","Crunoecia kempnyi",0,0,5,3,0,0,0,2,0,0
"2296","Trichoptera","LEPIDOSTOMATIDAE","LEPIDOSTOMATINAE","Lepidostoma basale",5,0,3,2,0,0,0,0,0,0
"2297","Trichoptera","LEPIDOSTOMATIDAE","LEPIDOSTOMATINAE","Lepidostoma hirtum",5,0,3,2,0,0,0,0,0,0
"2298","Trichoptera","LEPTOCERIDAE","LEPTOCERINAE","Adicella filicornis",2,0,0,8,0,0,0,0,0,0
"2299","Trichoptera","LEPTOCERIDAE","LEPTOCERINAE","Adicella reducta",2,0,0,8,0,0,0,0,0,0
"2300","Trichoptera","LEPTOCERIDAE","LEPTOCERINAE","Athripsodes albifrons",0,0,0,5,3,0,0,2,0,0
"2301","Trichoptera","LEPTOCERIDAE","LEPTOCERINAE","Athripsodes aterrimus",0,0,0,5,3,0,0,2,0,0
"2302","Trichoptera","LEPTOCERIDAE","LEPTOCERINAE","Athripsodes bilineatus bilineatus",0,0,0,5,3,0,0,2,0,0
"2303","Trichoptera","LEPTOCERIDAE","LEPTOCERINAE","Athripsodes cinereus",0,0,0,3,3,0,0,4,0,0
"2304","Trichoptera","LEPTOCERIDAE","LEPTOCERINAE","Ceraclea albimacula",1,0,0,0,0,0,0,0,0,9
"2305","Trichoptera","LEPTOCERIDAE","LEPTOCERINAE","Ceraclea dissimilis",0,0,0,5,5,0,0,0,0,0
"2306","Trichoptera","LEPTOCERIDAE","LEPTOCERINAE","Ceraclea fulva",0,0,0,0,0,0,0,0,0,10
"2307","Trichoptera","LEPTOCERIDAE","LEPTOCERINAE","Ceraclea nigronervosa",0,0,0,0,0,0,0,0,0,10
"2308","Trichoptera","LEPTOCERIDAE","LEPTOCERINAE","Ceraclea senilis",0,0,0,0,0,0,0,0,0,10
"2309","Trichoptera","LEPTOCERIDAE","LEPTOCERINAE","Erotesis baltica",0,0,0,10,0,0,0,0,0,0
"2310","Trichoptera","LEPTOCERIDAE","LEPTOCERINAE","Leptocerus interruptus",5,0,0,5,0,0,0,0,0,0
"2311","Trichoptera","LEPTOCERIDAE","LEPTOCERINAE","Leptocerus tineiformis",5,0,0,5,0,0,0,0,0,0
"2312","Trichoptera","LEPTOCERIDAE","LEPTOCERINAE","Mystacides azurea",2,0,0,2,5,0,0,1,0,0
"2313","Trichoptera","LEPTOCERIDAE","LEPTOCERINAE","Mystacides longicornis",2,0,0,2,5,0,0,1,0,0
"2314","Trichoptera","LEPTOCERIDAE","LEPTOCERINAE","Mystacides nigra",2,0,0,2,5,0,0,1,0,0
"2315","Trichoptera","LEPTOCERIDAE","LEPTOCERINAE","Oecetis furva",0,0,0,5,0,0,0,5,0,0
"2316","Trichoptera","LEPTOCERIDAE","LEPTOCERINAE","Oecetis lacustris",0,0,0,0,0,0,0,10,0,0
